Autores,Asesores,Título,Resumen,Año,Institución,Grado
"['Fernández Castañeda, Vicente Raúl', 'Luna Huaringa, Carlos Christopher Edgar']","['Arbaiza Fermini, Lydia Aurora']",Sistema de bicicletas compartidas : plan de negocio y su aplicación en la ciudad de Lima,"Habiendo tomado conocimiento que las municipalidades distritales del Lima, están fomentando el uso de energías renovables, políticas para la conservación del medio ambiente y estrategias para solucionar la congestión vehicular y la contaminación ambiental, se identificó una oportunidad de negocio para la implementación de un sistema de bicicletas compartidas en el distrito de San Isidro, por lo tanto se ha decidido elaborar un plan de negocio para establecer los mecanismos técnicos financieros de implementación del servicio de alquiler de bicicletas, para cumplir con los objetivos, tales como: - Reducir el transito que se genera en el distrito de San Isidro. - Implementar un medio de transporte ecológico de bajo costo. - Contribuir con las políticas de conservación del medio ambiente de las municipalidades distritales. - Generar rentabilidad a partir de un modelo de negocio innovador.",2017,Universidad ESAN,['Maestro en Dirección de Tecnologías de Información']
"['Belito Subilete, Carmen', 'Carranza Palomino, Vladimir Eder', 'Hereña Castro, Sandra Vanessa', 'Osorio Gamarra, Carlos Alberto', 'Sánchez Rojas, Vicky Fiorella']","['Santana Ormeño, Martín']",Plan de negocio para facilitar la gestión comercial de los agentes turísticos en Lima Metropolitana,"La presente tesis tiene como objetivo general desarrollar un plan de negocio para facilitar la gestión comercial de los operadores turísticos en Lima Metropolitana, a través de una plataforma de servicios por internet. Los objetivos específicos planteados son: (1) Analizar las necesidades del sector turismo enfocado en los servicios que brindan los operadores de turismo, (2) Diseñar una plataforma digital que facilite a los operadores de turismo un nuevo canal de ventas on-line, (3) Analizar la demanda potencial de operadores de turismo y turistas internos, (4) Generar un aporte al sector por medio de facilitadores tecnológicos.",2017,Universidad ESAN,['Maestro en Dirección de Tecnologías de Información']
"['Aguilar Cabello, Alex Yordano', 'Lagos Rojas, César Augusto', 'Pérez Mejía, Dunay Alfredo', 'Quiroz Farfán, Edward Jesús', 'Rojas Tello, Francisco Alexander']","['Arbaiza Fermini, Lydia Aurora']",Plan de negocios para la implementación de una plataforma de smart mobility mediante el uso de la bicicleta en la zona financiera de San Isidro,"El presente trabajo de investigación busca elaborar, diseñar y sustentar la viabilidad de un Plan de Negocios para la implementación de una plataforma tecnológica de Smart Mobility; mediante el uso de la bicicleta como medio de transporte complementario y/o alternativo. Teniendo en cuenta lo expuesto, se ejecutará el análisis para la zona financiera del distrito de San Isidro con la finalidad de aportar bases para la implementación de iniciativas de Smart Mobility.",2017,Universidad ESAN,['Maestro en Dirección de Tecnologías de Información']
"['Cevallos Vera, Johana Pamela', 'Chirichigno Mena, Luis Miguel', 'Matos Melgar, Jonathan', 'Utrilla Vilca, Elmer Néstor']","['Cuervo Guzmán, Sergio']",Desarrollo de un plan de negocio para evaluar la viabilidad de implementar la estrategía de omnicanalidad en Casa Más,"La presente tesis tiene como objetivo evaluar la viabilidad de implementar la estrategia de omnicanalidad en Casa Más, una de las marcas de la empresa Inversiones CYS que atiende a los consumidores del nivel socioeconómico B y C.",2017,Universidad ESAN,['Maestro en Dirección de Tecnologías de Información']
"['Janampa Goicochea, Arturo', 'Poma Tolentino, Jorge Alberto', 'Toledo Medina, Emerson', 'Villasis Ramirez, Vladimir']","['Santana Ormeño, Martín']",Plan de negocio para la creación de un negocio de intermediación de servicios legales para MYPES,"El modelo de negocio propuesto plantea mejorar la experiencia de contratación de abogados a las MYPES, agilidad en la atención y brindándole un abogado especialista acorde a su necesidad. Y por el lado de los abogados permitirles incrementar la cartera de clientes, mejorar la marca profesional y acceder a una red de negocios. El modelo de negocio cumple una doble función, por un lado, permitirá a las MYPES expresar su problema o necesidad y agilizar el proceso de contratación de abogados. Por otro lado, a los abogados brindar servicios legales de una manera virtual, asegurando que la comunicación entre ambos sea directa y online.",2017,Universidad ESAN,['Maestro en Dirección de Tecnologías de Información']
"['Cotrina Castañeda, Lider Jen', 'Cuzcano González, Ronald Iván', 'Machicao Mendoza, Oskar', 'Terrones Carrasco, Iván Enrique', 'Valdivia Pilco, Luis Alberto']","['Santana Ormeño, Martín']",Plan de negocio para la implementación de una plataforma colaborativa de lotería virtual en Perú,"La presente tesis tiene como objetivo general desarrollar un plan de negocio para la implementación de una plataforma colaborativa de lotería virtual en Perú, a través de una plataforma implementada en Internet. Entre los objetivos específicos planteados en el presente trabajo se tiene: (1) Conocer el marco contextual de las loterías en el modelo tradicional y virtual, (2) Diseñar un modelo de negocio que permita aprovechar las preferencias de los usuarios peruanos, fortaleciendo la relación de los usuarios y atrayendo nuevos jugadores, (3) Diseñar la arquitectura tecnológica que soporte el modelo de negocio propuesto y el público potencial, (4) Realizar la evaluación económica financiera del proyecto que contenga las estructuras de costo e ingresos además de los flujos de caja e indicadores.",2017,Universidad ESAN,['Maestro en Dirección de Tecnologías de Información']
"['Carrasco Samaniego, Jesús Max', 'Chombo Hidalgo, Freddy Orlando', 'Huayta Alzamora, Denny Antonio', 'Uribe Sánchez, Christian Valery']","['Morris Abarca, Eddy']",Plan de negocio de una aplicación móvil orientada al adulto mayor,"El objetivo principal de esta tesis es la concepción de un Plan de Negocios para el desarrollo de una aplicación móvil que sirva como un asistente para los adultos mayores. De esta manera, se busca mejorar la calidad de vida de los mismos. Se propuso un modelo de negocio cuya propuesta de valor es: ""Mejorar la calidad de vida de los adultos mayores, brindando herramientas para el cuidado de la salud, entretenimiento y ofertas, en una sola aplicación"". Este modelo de negocio satisface las necesidades identificadas para el segmento de población adulto mayor.",2017,Universidad ESAN,['Maestro en Dirección de Tecnologías de Información']
"['Chávez Retamozo, Luis Bruno', 'Cruz Osorio, Pedro Ronald', 'Domínguez Ticlia, Niels Danny', 'Osorio Llerena, Juan José', 'Torres Robles, Richard Teodoro']","['Serida Nishimura, Jaime']",Formulación de un estudio de viabilidad para la propuesta de creación de un canal adicional de atención de emergencias en la central 105 mediante el uso de tecnologías de la información,"El presente es un estudio de viabilidad de una propuesta de creación de un canal adicional de transmisión de emergencias policiales, mucho más eficiente y fidedigna. El modelo propuesto no tiene precedente y es de cobertura extensa con factores que son de difícil manejo al tratarse de una Institución que por doctrina consideran su información como reservada o como secreta. Con la presente propuesta se busca disminuir al mínimo posible el tiempo de atención ante un hecho delictivo en progreso, logrando con ello desalentar a la delincuencia en su accionar, contribuyendo a la generación de servicios de calidad que la sociedad demanda y a la mejora la imagen Institucional.",2017,Universidad ESAN,['Maestro en Dirección de Tecnologías de Información']
"['Díaz Amaya, Edgar', 'Hualpa Medrano, Daniel', 'Rodenas Seytuque, Julio', 'Romero Solís, Michael']","['Arbaiza Fermini, Lydia Aurora']",Plan de negocio para crear una empresa de intermediación laboral en proyectos TI,"El presente plan de negocios busca ofrecer al mercado laboral una herramienta de vinculación laboral que permitirá a empresas y especialistas TI a relacionarse para ejecutar de manera conjunta proyectos y actividades relacionadas al rubro de TI, a través de la plataforma web y aplicativo móvil We Got IT, la cual estará disponible para el acceso libre y directo. El motivo principal por el cual surge esta idea de negocio es la necesidad de ambas partes mencionadas anteriormente. Por el lado de las empresas de cualquier rubro, el escenario de digitalización y desarrollo tecnológico empresarial en la actualidad abre la necesidad de solicitar de manera temporal los servicios de especialistas de TI para proyectos de o actividades específicas relacionadas a TI. Por el lado de los especialistas se tiene un mercado altamente atractivo que busca optimizar tiempos fuera de oficina o no están relacionados laboralmente a la planilla de determinada empresa, por lo que busca incrementar sus ingresos participando en proyectos o actividades de TI en sus horas libres.",2017,Universidad ESAN,['Maestro en Dirección de Tecnologías de Información']
"['Benites López, Carlos', 'Contreras Pedreschi, Jesús Carlos Adolfo', 'Masías Echeverría, Claudia Janet', 'Zamalloa Ambia, Carlos']","['Santana Ormeño, Martín']",Plan de negocio para la implementación de un sistema de fidelización de clientes orientado a la pequeña y mediana empresa,"En la actualidad, las pymes en el Perú, son actores principales dentro de la economía y representan el 99% de las empresas. El 41,2% de las pymes establecidas se encuentran en Lima, sin embargo una de cada diez de las mismas no superan el primer año de operación. Uno de los principales factores de fracaso de las pymes es el desconocimiento y falta de gestión de sus clientes por lo cual accionar sobre esta área contribuirá a mejorar la gestión y desempeño de estas empresas. Dentro de las pymes observamos que los sectores de restaurantes y centros de belleza presentan las tasas de mayor crecimiento. En particular, los centros de belleza presentan una tasa de 13% de crecimiento anual. A partir de los estudios exploratorios de mercado concluimos que los centros de belleza utilizan esquemas de fidelización básicos que se resumen en cartillas de sellos y puntos, estos esquemas no permiten identificar a los clientes y menos determinar sus preferencias, asimismo para los clientes las cartillas son medios no persistentes y difíciles de administrar. El crecimiento del sector centros de belleza y el uso de esquemas de fidelización básicos perfilan a este sector como el idóneo para presentar la solución de programas de fidelización para pymes. El inicio de operaciones será en la ciudad de Lima y orientado a los niveles socioeconómicos A, B y C que son los que presentan mayores facilidades de consumo en este sector. La tecnología y comunicaciones actuales nos permiten construir un programa de fidelización multimarca a un costo asequible y escalable para los centros de belleza que no disponen de capitales para invertir en soluciones que le permitan identificar, atraer, mantener y rentabilizar a sus clientes. Asimismo incrementará la satisfacción de los usuarios finales de los centros de belleza al tangibilizar los beneficios del programa de fidelización a través de la solución propuesta.",2017,Universidad ESAN,['Maestro en Dirección de Tecnologías de Información']
"['Durazno Herrera, Gino Paul', 'Gil Aguilar, Luis Alberto', 'Mauricio Michuy, Richard John', 'Motta Ruiz, José Ricardo']","['Morris Abarca, Eddy']",Modelo de innovación tecnológica para el proceso de evaluaciones fitosanitarias en Agrícola Chapi S.A.,"El presente trabajo de investigación tiene como objetivo principal plantear un modelo innovador sobre el proceso de evaluaciones fitosanitarias en la empresa Agrícola Chapi S.A. mediante el uso de tecnologías de agricultura de precisión. Este tema surgió ante la problemática en el proceso actual de evaluaciones fitosanitarias, el cual no es capaz detectar a tiempo plagas, enfermedades o incluso la deshidratación que puedan estar sufriendo las plantas, obviamente, esto ocasiona pérdidas parciales o totales en los lotes de cultivos. Ante este escenario, se propone la utilización de un dron equipado con una cámara multiespectral, aprovechando las imágenes en las bandas RGB e infrarrojas, posibilita la detección de las anomalías de los cultivos. Se plantea, además, la integración de esta solución con un sistema web/móvil para mejorar la captura de datos, tomar mejores decisiones y disminuir ostensiblemente las pérdidas económicas.",2017,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['De la Cruz Cisneros, Raúl Alfredo', 'Molina Mendoza, Carlos Enrique', 'Parave Zarate, Anthony Luis', 'Ramírez Peña, Pablo Andrés', 'Shimokawa Hayayumi, Eduardo Daniel']","['Santana Ormeño, Martín']",Plan de negocio para el desarrollo de una empresa que brinde servicios basados en geolocalización para movilidades escolares,"La presente tesis tiene como objetivo general el diseñar y evaluar la viabilidad de un modelo de negocio que brinde servicios innovadores basados en geolocalización para movilidades escolares. Para ello nos hemos propuesto los objetivos específicos de: i) diseñar un modelo de negocio que brinde valor agregado al servicio de movilidad escolar permitiendo mejorar la seguridad, reducir la informalidad y suministrar información de las movilidades escolares; ii) determinar la posible demanda de servicios basados en geolocalización para movilidades escolares en el mercado de la ciudad de Lima Metropolitana y Callao; iii) analizar la oferta de servicios similares en otras ciudades del continente americano; iv) evaluar la viabilidad operativa y financiera de este modelo de negocio.",2017,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['Barreto Loyola, Huber Einer', 'Del Mar Reátegui, Ronnie', 'Farfán Maguiña, Cristóbal', 'Jeri Miranda, Lorena Amparo', 'Paredes Inocente, Abel']","['Robles Flores, José Antonio']",Factores facilitadores para la adopción del internet de las cosas en los hogares,"La tesis presenta el proyecto de adoptar IoT en “hogares tradicionales” para transformarlas en Casas Inteligentes, es una demanda cada vez más importante y también una oportunidad para gobiernos y ciudadanos. Complementado con el surgimiento de la tecnología digital, de Internet y de las tecnologías móviles, esa transformación es cada vez más viable. Para que la adopción de IoT en los hogares sea sostenible, es necesario que esta adopción sea innovadora en el uso de las Tecnologías de la Información y Comunicación (TIC) para mejorar la seguridad y protección, el ahorro de dinero, la comodidad y la paz mental para los usuarios. La adopción de IoT requiere conectividad, sensores distribuidos en el ambiente y sistemas computarizados de gestión inteligente para solucionar problemas inmediatos, organizar escenarios complejos y crear respuestas para atender las necesidades de sus habitantes.",2017,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['Boza González, Fernando', 'Reyes Moggiano, Omar Mario', 'De la Cruz Castillo, Juan César', 'Guadalupe Masías, Rocío Katherine']","['Santana Ormeño, Martín']",Plan de negocio para brindar servicios generales a viviendas a través de una plataforma online,"La presente tesis desarrolla el plan de negocio de HogarFix hemos analizado las principales características de negocio de competidores locales y extranjeros, incorporando aquellas que consideramos importantes para el mercado local así como otras innovadoras, como la búsqueda de expertos cercanos a través de geolocalización desde dispositivos móviles, las cuales forman parte de la propuesta de valor de HogarFix para satisfacer las necesidades de expertos y usuarios. 2 El modelo de negocio propuesto, en un escenario promedio de evaluación con horizonte a 5 años, considera un capital de trabajo de S/.268,449.86 con una inversión inicial de S/.56,428.00 con una tasa de impuesto de 30% y una tasa de descuento del 20%, dando como resultado un VAN de S/.220,733.43 y una TIR de 70%, con un periodo de recuperación al inicio del tercer año.",2017,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['Calderón Garay, Giancarlo Roberto', 'Lluen Gamarra, Jesús Alberto', 'Perea Valderrama, Luis Miguel']","['Arbaiza Fermini, Lydia Aurora']",Plan de negocio para el desarrollo de una empresa de comercialización y distribución de artesanías personalizadas,"La presente tesis tiene como objetivo elaborar un plan de negocio para la creación de una empresa dedicada a la distribución y comercialización de artesanías personalizadas basadas en las preferencias de los clientes, a través de una plataforma de comercio electrónico para venta, personalización y comercialización de artesanías en línea. Se plantearon los siguientes objetivos específicos: a) Analizar la situación actual del sector artesanal en el país, identificando los aspectos externos que influyen en su entorno. b) Identificando las necesidades y expectativas de los clientes con la finalidad de elaborar una propuesta de valor con aquellas estrategias que permitirán cubrir aquellas expectativas. c) Definir el modelo de negocio, sus principales atributos y validar la propuesta a través de la realización de un estudio de mercado. d) Elaborar el plan de marketing con el propósito de definir los medios por el cual se ofrecerán y publicitarán los servicios de venta y comercialización de artesanías. e) Elaborar el plan de operaciones con el propósito de definir los medios y metodologías para la elaboración del sistema informático que brindará soporte a todos los procesos del negocio. f) Elaborar el plan de recursos humanos con el propósito de definir las competencias, habilidades, perfiles de puestos y el personal necesario para el emprendimiento y establecimiento del negocio. g) Elaborar el plan económico-financiero con el propósito de analizar la viabilidad económica del negocio.",2017,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['Cupe Pardo, Lady', 'Injoque Vicente, Alfredo Oswaldo', 'Sánchez Ayte, Javier Dante', 'Soto Bustamante, Gerardo Alonso', 'Túpac Yupanqui Lazo, Luis Miguel']","['Santana Ormeño, Martín']",Plan de negocio para una empresa intermediaria del servicio de alquiler de inmuebles,"La presente tesis tiene como objetivo principal evaluar la viabilidad económica y financiera para la implementación de una empresa intermediaria del servicio de alquiler de inmuebles. Los objetivos específicos planteados son: (1) diseñar un modelo de negocio para ofrecer el servicio de intermediación para el alquiler de inmuebles apoyado en un modelo tecnológico, (2) realizar un estudio de mercado del modelo de negocio propuesto, en base a metodologías de investigación y análisis de resultados, (3) definir la estrategia comercial para el desarrollo del plan de negocio, así como los mecanismos para su ingreso al mercado objetivo, (4) definir el plan de trabajo para la implementación del servicio, estableciendo los recursos y los factores críticos de éxito.",2017,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['Vargas Alegría, Manuel']","['Ritchie Ballenas, David']","Aprendizajes y significados del uso de las computadoras y la Internet por parte de los actores (director, docente, alumno y padre de familia) en 2 instituciones educativas (II.EE.) de gestión pública en el distrito de Los Olivos, entre los meses de julio a setiembre del año 2010","El objetivo de esta investigación fue explorar el aprendizaje y el significado que ha surgido en cada uno de los actores (director, docente, alumnos y padres de familia) como consecuencia del uso de las computadoras y la Internet al interior de dos instituciones educativas que pertenecieron a la etapa básica de la modalidad regular, del nivel primario y secundario, con poli docencia completa, de un sistema educativo público, urbano, ubicado en el distrito de Los Olivos, en la zona norte de la ciudad de Lima, entre Julio a Septiembre de 2010.",2011,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['Chávez Prada, Henry Humberto', 'Vega Asención, Ayda Kira']","['Bresani Torres, Aldo']",Propuesta de modelo de continuidad de negocio basado en el estándar BS25999 y buenas practicas profesionales con alcance en tecnologías de información para las pequeñas y medianas empresas (PYMES),"El objetivo principal de esta tesis es la propuesta de un Modelo de Continuidad de Negocio basado en el Estándar BS25999 y buenas prácticas profesionales con alcance en Tecnologías de la Información para el sector de las Pequeñas y Medianas Empresas (PYMES), el desarrollo de esta tesis va a permitir la viabilidad de un modelo práctico basado en el estándar BS 25999 y las buenas prácticas profesionales de TI. El modelo propone su actualización y mejora constante, en función al crecimiento operativo y estratégico de la organización a lo largo del tiempo, a fin de lograr su operatividad y efectividad bajo cualquier circunstancia.",2015,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['Carmona Yataco, Claudia Cristina', 'Chinchay Celada, Milton Enrique', 'Vélez Oliva, Miguel Ángel', 'Zubieta Cárdenas, Robert Ernesto']","['Santana Ormeño, Martín']",Plan de negocio para ofrecer servicios móviles al transporte urbano de Lima,"La presente tesis tiene como objetivo general desarrollar un plan de negocio para evaluar la viabilidad económica financiera, que permita ofrecer los servicios móviles de pago de pasajes y ubicación de rutas y paraderos; está dirigido a las empresas, operadores y usuarios del transporte urbano de Lima Metropolitana, mediante el intercambio de datos entre dispositivos móviles y aplicando la gestión de la información obtenida.",2016,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['Bullón Vallejo, Alfonso José', 'Tacuche Condor, Eduardo', 'Uricay Villalba, Melquisedec Moisés']","['Santana Ormeño, Martín']",Plan de negocio para la creación de un negocio de intermediación de compra y venta basado en la geolocalización y preferencias de los consumidores,De un tiempo a esta parte el mercado de cupones ha dejado de estar limitado a recortes de revistas especializadas y periódicos encontrando en la tecnología el soporte para lograr un mayor alcance. La naturaleza del cupón encontró en la tecnología las herramientas adecuadas no sólo para atraer clientes sino también para generar un conocimiento de sus preferencias de compra. En el mercado local iniciativas como las tarjetas de descuento por tienda de retail y supermercados sirvieron también para tal fin. Debido a ello en la década pasada se experimentó la aparición de diversas empresas dedicadas a la promoción de este tipo de productos.,2016,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['Auris Rodríguez, Mario David', 'Tapia López, Fabiola Andrea', 'Córdova Torres, Carlos Alberto']","['Morris Abarca, Eddy', 'Salcedo Zuta, Néstor Ulaf']",Determinantes de la aceptación y usabilidad del Mobile Pharmacy por consumidores en el sector farmacéutico del Perú,"El motivo de la presente investigación es identificar los determinantes de la aceptación y usabilidad de la farmacia móvil por parte de los consumidores del sector farmacéutico del Perú, asimismo determinar cómo sería viable su adopción bajo los contextos sociales, legales y culturales actuales. En los últimos cuatro años, el comercio electrónico en nuestro país ha estado creciendo a tasas del 8% anual y por debajo del promedio a nivel regional que está alrededor del 13%. En la actualidad el comercio electrónico a través de aplicativos móviles no se ha desarrollado en el sector farmacéutico en el Perú, a pesar del crecimiento que ha experimentado el sector impulsado por la presencia de grandes cadenas de farmacias a nivel nacional.",2016,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
"['Caballero Flores, Pedro Raúl Jesús', 'Portugal Rendón, Abel Fernando', 'Rojas De La Cruz, Anastacio Raul', 'Villanueva Ojeda, Álvaro']","['Santana Ormeño, Martín']",Plan de negocio : elaboración de una herramienta de gestión automatizada de presupuestos personales dirigida a clientes del Banco de Crédito del Perú,"El BCP tiene entre sus pilares estratégicos al denominado  Clientes Contentos , el cual busca incrementar el índice de satisfacción de sus clientes. En esta línea, se ha identificado que, de sus clientes con perfil digital, el 43% elaboran presupuestos personales de manera manual o a través de herramientas tradicionales como las hojas de cálculo, lo que involucra tiempo, esfuerzo y que en circunstancias puede resultar inexacto, debido a que depende de la memoria y disciplina de sus usuarios.",2016,Universidad ESAN,['Maestro/Magíster en Dirección de Tecnologías de Información']
