Autores,Asesores,Título,Resumen,Año,Institución,Grado
"['Villar Cóndor, César Alberto', 'Montoya Barreto, Marco Antonio']",[],"['Aplicación de nuevas tendencias en la gestión de procesos de negocio, uso de prácticas CMMI y metodologías de desarrollo ágiles']","El presente trabajo, busca poner en práctica los conocimientos adquiridos en los tres módulos del programa: Gestión de los Procesos de Negocio, CMMI y Metodologías Ágiles de Desarrollo.
En el primer capítulo, Gestión de Procesos de Negocio, se hizo un estudio sobre el Proceso de Trámite de Jubilación de una empresa administradora de fondo de pensiones para lo cual se hizo un análisis de la situación actual del proceso para luego determinar las oportunidades de mejora, soportado en el diagrama de proceso modelado con la herramienta Bizagi. Más adelante, se incluyeron los indicadores de gestión necesarios para medir el impacto de los cambios introducidos.
En el segundo capítulo, CMMI, se realiza un análisis de una empresa dedicada a la consultoría para la implantación de un ERP propio en empresas de distintos rubros a nivel nacional. Durante el análisis desarrollado, se aplicaron formas para determinar el grado de madurez de sus procesos respecto al CMMI y de esta forma proponer las mejoras necesarias para llegar a la implementación de las prácticas respectivas para las áreas de proceso Project Planning (PP) y Requirements Management (REQM) para los procesos de Gestión de Mantenimiento y Gestión de Requerimientos.
En el capítulo final, Metodologías Ágiles de Desarrollo, se implementó Daily Meeting y el Tablero Kanban en dos empresas diferentes, Graña y Montero Digital y la Asociación de Exportadores. El trabajo se dividió en tres etapas: la primera, de planeamiento en la que se hicieron las coordinaciones necesarias para la aplicación de las dos prácticas. La segunda, en la que se ejecutaron las dos prácticas con el equipo de trabajo de las dos empresas y la tercera, en la que se hicieron las mejoras respectivas para poder realizar las conclusiones finales.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Ramos Rodríguez, Mario Yusef', 'Arnao Rodríguez, William Guido']",[],['Nuevas tendencias de gestión de proyectos implementadas a empresas de servicio'],"El tema del trabajo de tesis o proyecto profesional presentado, tiene como objetivo investigar e implementar nuevas prácticas para la gestión de proyectos de desarrollo de software, en empresas que trabajen con estos tipos de proyectos. En esta presentación compartiremos la experiencia de implementar conceptos teóricos obtenidos durante este programa, llevados a la práctica en cuatro empresas Peruanas de distinto rubro. En el primer capítulo, analizaremos el producto con un enfoque de servicios y de procesos de negocio, rescatando los beneficios que estas metodologías aportarán al proyecto. En el segundo capítulo, elevaremos el análisis de manera formal y exhaustiva en base a la guía del CMMI. Y finalmente, en un tercer capítulo, aplicaremos prácticas ágiles que rescaten virtudes de todo el equipo de proyecto, involucrándolos más y brindando un nivel de confianza y participación con el objetivo de entregar un mejor producto final a nuestros clientes.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Calderón Valverde, Jorge Luis', 'Bernal Cam, César']",[],"['Aplicación de BPM, CMMi y métodos ágiles en el Desarrollo de software para empresas de producción y exportación']","El presente trabajo consiste en describir la aplicación de nuevas metodologías en los procesos de negocio y buenas prácticas de desarrollo de software en una empresa de producción y exportadora. El trabajo fue realizado en virtud de las necesidades y carencias de la organización en las áreas funcionales del área productiva y logística como también del área de TI. Lo que se busca es establecer una metodología formal de mejoramiento de los procesos del negocio, establecer una metodología ágil complementada con buenas prácticas para alcanzar un modelo orientado a la mejora y evaluación de procesos, para el desarrollo, mantenimiento y operación de los sistemas de software de la organización. El proyecto de desarrollo es fundamentado en el presente documento. En primer lugar se realiza un análisis y modelamiento de los procesos de negocio mediante BPMN, seguido de un mejoramiento de los procesos mediante CMMI para alcanzar un nivel 2 y terminando en la implementación de las metodologías ágiles como SCRUM y XP dentro de las organizaciones de estudio. Como resultado de este estudio se pudo realizar una buena planificación apoyada en un sistema informático que garantice el control y cumplimiento del pedido. Además, se pudo mejorar los procesos de desarrollo de software mediante las buenas prácticas en las áreas de proceso de Planificación de proyectos (PP) y seguimiento y control de Proyectos (PMC). Por último se logró utilizar métodos ágiles que contribuyeron a desarrollar rápida y eficazmente software en funcionamiento.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Acevedo Oshita, José Alfredo', 'Siña González, Lorena Beatriz']",[],['Aplicación de metodologías internacionales y buenas prácticas para la gestión de proyectos de Desarrollo de software'],"La presente investigación se centra en la aplicación de nuevas metodologías internacionales como lo son BPM y Agile, así como de las Buenas Prácticas de CMMI en empresas de consultoría de sistemas, desarrollo de software y de servicios administrativos generales. Hemos sustentado el estudio de las metodologías y prácticas señaladas en 3 capítulos. El Primer Capítulo realiza un análisis de los procesos de Solicitud de Cita y Atención Médica Hospitalaria para la empresa Clínica San Juan de Dios. El objetivo es el elaborar un nuevo modelo de gestión de los procesos que cumpla con los requerimientos actuales de la institución, utilizando para tal, la Metodología de Modelamiento de procesos BMP y la herramienta Bizagi Process Modeler, como la aplicación de software para el diseño. Es importante tener en cuenta que la realidad de cada centro de atención hospitalaria del Grupo San Juan de Dios en el país es diferente, por lo cual, solo será base de nuestro estudio la clínica en Lima.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Chávez Peralta, Jorge Giovanni']",[],['Sistema para la gestión presupuestal de exploraciones en una compañía minera'],"El presente proyecto profesional desarrolla una solución de software que permita la gestión presupuestal en las exploraciones de minas para una Compañía Minera. La presupuestación comprende los procesos previos como la preexploración, exploración y explotación de tierras, así como de yacimientos designados a su investigación. En cuanto a productos obtenidos comprende metales ferrosos y preciosos como el Oro y la Plata respectivamente. La gestión de estos minerales implica la perforación, la investigación, la administración de recursos, los requerimientos solicitados por cada área involucrada y finalmente el registro y mantenimiento del presupuesto para sustentar los gastos asumidos por la vicepresidencia de geología y exploraciones. El objetivo general del proyecto es brindar una herramienta que permita la gestión eficiente de la presupuestación en una Compañía Minera. Asimismo, que dicha herramienta realice la integración de toda la información relacionada los procesos mencionados de manera eficiente, logrando reducir el tiempo de respuesta a los requerimientos de los departamentos involucrados.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Figueroa Morillo, Cyntia', 'Chávez Puerta, Percy']",[],['Mejores prácticas de tecnologías de información en el rubro de petróleo y gas'],Trabajo que aborda las mejores prácticas de tecnologías de información en el rubro de petróleo y gas.,2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Chiri Ricse, Ricardo Marco', 'Sihuay Elescano, Danny Martín']",[],['Sistema de evaluación de subcontratas'],"El presente trabajo tiene como propósito, por un lado, describir como la aplicación de nuevas herramientas de modelado de negocio y métodos ágiles para el desarrollo de software, pueden coadyuvar al proceso de pago de facturas a proveedores en una industria que desarrolla y fabrica productos farmacéuticos. Por el otro lado, el presente trabajo pretende describir, cómo la aplicación de modelos de madures propuestos por CMMI, pueden mejorar los servicios que brinda el área de desarrollo de software en una empresa de venta de seguros y reaseguros. En el primer capítulo, denominado Gestión de Procesos de negocio, describiremos cual será la empresa objeto de estudio, el campo de acción sobre la cual se desarrollará el proyecto, la situación problemática y las oportunidades de mejora. Seguidamente, se establecerán los indicadores de desempeño para el caso. Terminando este capítulo, describiremos el prototipo del proceso propuesto. Para ello se utilizará una herramienta de modelado como es el BPM Studio, así como las respectivas conclusiones hasta este punto. En el segundo capítulo, denominado CMMI, definiremos el objeto de estudio para la aplicación del modelo de madurez. Definiremos el alcance de la evaluación y la factibilidad de cambio. Haremos una reseña sobre los antecedentes de cambios de los procesos e identificaremos los probables focos de resistencia en la organización objeto del estudio y que afectan al proceso seleccionado definido en el campo de acción. Seguidamente, definiremos los procesos, mecanismos, métodos y prácticas, que actualmente funcionan bien, y que se deben mantener, así como los problemas u oportunidades de mejora conocidos. Terminado este capítulo, haremos una evaluación final y las respectivas conclusiones.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Meléndez Servan, Ronny', 'Rivas Zamora, Víctor Enrique']",[],"['Actualización y aplicación de las tecnologías de BPM, CMMI y metodologías ágiles en la mejora de procesos de Desarrollo de software']","El tema a tratar en el presente proyecto es realzar un acercamiento en la actualización y aplicación de las tecnologías de BPM, CMMi y Metodologías Ágiles en la mejora de procesos de desarrollo de software Este proyecto apunta a realizar mejoras en los procesos de desarrollo de software, a través de una adecuada revisión de la gestión de los procesos de negocio, para lo cual se elaborara modelos de procesos de negocio utilizando la notación Business Process Modeling Notation (BPMN). Asimismo, se aplicara el modelo de buenas prácticas de CMMi para mejorar la calidad del desarrollo y mantenimiento de software, basado en las mejoras de los procesos de la Organización. Por otro lado, se aplicara las metodologías ágiles para el desarrollo de software, el cual reportara la experiencia de la aplicación de prácticas ágiles en un entorno laboral real. Durante el presente trabajo se detallara la aplicación de estas tecnologías, lo cual se ha desarrollado por capítulos, en el primer capítulo trataremos sobre la gestión de procesos con BPM, el segundo capítulo se realizara un diagnóstico y propuesta de mejora de procesos de desarrollo de software, utilizando un grupo de áreas de proceso del CMMi y por último, en el tercer capítulo se aplicara las prácticas de las metodologías ágiles para el desarrollo de software.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['García Vera Tudela, Karen Rocío', 'Arana Hinostroza, Héctor']",[],['Mejores prácticas en el proceso de Desarrollo de software para el sector de seguros e industrias farmacéuticas'],"El presente trabajo tiene como propósito, por un lado, describir como la aplicación de nuevas herramientas de modelado de negocio y métodos ágiles para el desarrollo de software, pueden coadyuvar al proceso de pago de facturas a proveedores en una industria que desarrolla y fabrica productos farmacéuticos. Por el otro lado, el presente trabajo pretende describir, cómo la aplicación de modelos de madures propuestos por CMMI, pueden mejorar los servicios que brinda el área de desarrollo de software en una empresa de venta de seguros y reaseguros. En el primer capítulo, denominado Gestión de Procesos de negocio, describiremos cual será la empresa objeto de estudio, el campo de acción sobre la cual se desarrollará el proyecto, la situación problemática y las oportunidades de mejora. Seguidamente, se establecerán los indicadores de desempeño para el caso. Terminando este capítulo, describiremos el prototipo del proceso propuesto. Para ello se utilizará una herramienta de modelado como es el BPM Studio, así como las respectivas conclusiones hasta este punto. En el segundo capítulo, denominado CMMI, definiremos el objeto de estudio para la aplicación del modelo de madurez. Definiremos el alcance de la evaluación y la factibilidad de cambio. Haremos una reseña sobre los antecedentes de cambios de los procesos e identificaremos los probables focos de resistencia en la organización objeto del estudio y que afectan al proceso seleccionado definido en el campo de acción. Seguidamente, definiremos los procesos, mecanismos, métodos y prácticas, que actualmente funcionan bien, y que se deben mantener, así como los problemas u oportunidades de mejora conocidos. Terminado este capítulo, haremos una evaluación final y las respectivas conclusiones.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Rodríguez Obando, Carlos Octavio', 'Rivera Puente, Irma Laura']",[],['Sistema para el control gubernamental bajo los lineamientos de la contraloría general de la república'],"El presente trabajo está relacionado al control gubernamental que realizan los Órganos de Control en las entidades públicas, mediante el Sistema Nacional de Control, a cargo de un órgano rector que proporciona las políticas y lineamientos. El ámbito del control se desarrolla a nivel nacional por los más de 871 Órganos de Control Institucional y un número indeterminado de Sociedades de Auditoría, quienes deben informar al órgano rector de sus actividades y los resultados obtenidos, a fin de que se puedan orientar con mayor precisión las estrategias de control a considerarse cada año. El objetivo del presente trabajo es desarrollar un sistema automatizado que permita al órgano rector gestionar el control gubernamental que efectúan los diferentes órganos de control desde su planificación hasta la implementación de las medidas correctivas propuestas; aliviando los inconvenientes de disponibilidad de información, mejora en el control de los cambios, redundancia de los datos; así como, la incorporación de los nuevos aspectos contemplados en las actuales normas de control gubernamental, que permiten orientar el control sobre la base de la experiencia ganada.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Saira Álvarez, Héctor Andrés', 'Chávez Constantino, Roxana del Pilar']",[],['Sistema de gestión de iniciativas estratégicas para una entidad financiera global'],"El presente trabajo de proyecto profesional tiene como tema, el proceso de gestión de iniciativas estratégicas y su automatización informática para una institución bancaria que posee operaciones en varios países. La principal necesidad de la institución, y a la vez el mayor reto, es obtener un soporte informático para el proceso de gestión que sea altamente flexible de manera que pueda adaptarse a las diferentes realidades por cada país donde opera. Resolver esta problemática se convierte en el principal objetivo: desarrollar un software que soporte varios marcos metodológicos, que esté orientado a la automatización de procesos, que incluya un subsistema para reglas de negocio y que permita formularios dinámicos para poder desplegar los procesos de gestión de ideas e iniciativas. El desarrollo de este proyecto se lleva a cabo bajo los lineamientos de la metodología de desarrollo de software RUP y el documento se organiza de la siguiente manera: Capitulo 1, Fundamentación teórica, se desarrollan los fundamentos teóricos del negocio y las tendencias tecnológicas además de describirse los procesos actuales del negocio y realizar un análisis de la situación actual del negocio.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Torres Cortez, Ronald Wilder', 'Rodríguez Cercado, Juan Carlos']",[],['Sistema de control de unidades para una compañía comercializadora de vehículos de transporte pesado'],"El tema a tratar en el presente trabajo es una herramienta sistematizada de gestión para realizar un seguimiento el proceso de importación, así como también control y monitoreo de los procesos venta y entrega de unidades de transporte pesado. Todo esto, para poder gestionar de manera efectiva la información de dichos procesos. Actualmente estos procesos son manejados de forma semiautomática independientemente por los diversos aplicativos, lo que se busca es controlarlos de modo centralizado en una solución integral. Por estos motivos el objetivo general de la solución propuesta es: Diseñar e implementar un sistema de gestión del control de unidades para una compañía comercializadora de vehículos de transporte pesado, incluyendo la participación activa de las áreas de negocio de Administración de Ventas, Camiones, Buses y Postventa, así como, la red de concesionarios con los que cuenta Volvo Perú S.A. tanto a nivel local como nacional. Consiguiendo de esta manera: automatizar el control y seguimiento de ventas, incluir un manejo de notificaciones entre las áreas de negocio comerciales, permitir programar la disponibilidad de las unidades, mantener el stock actualizado, automatizar el seguimiento del proceso de importación de unidades, aprovechamiento de la red corporativa, generar informes gerenciales de apoyo en la toma de decisiones, eliminar los retrabajos. En el presente trabajo se detallaran los fundamentos teóricos de la propuesta, así como el objeto de estudio, una propuesta de solución, se modelará el negocio y finalmente se verán reflejadas las actividades necesarias para completar la administración del proyecto.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Chaparro Minaya, Enrique', 'Molero Valdivia, Víctor']",[],"['Gestión comercial y operativa de elementos publicitarios en una empresa de Publicidad exterior Víctor Molero Valdivia, Enrique Chaparro Minaya']","Los accidentes mortales ocurridos recientemente en ciertas obras de edificación en la ciudad de Lima han hecho que, tras las pérdidas, las empresas, autoridades y los propios obreros reflexionen sobre la necesidad de trabajar de forma segura. La muerte de estas personas pudo haber sido evitada cumpliendo con las buenas prácticas constructivas. En general, cualquier tipo de accidente ocasiona lesiones personales, daños ambientales, daños materiales e interrupción de procesos y, por ende, pérdidas económicas y de imagen de la empresa. Considerando la crisis mundial económica,  se espera un crecimiento en el sector construcción del 12% para el 2009. Se debe tratar de buscar la manera de que este crecimiento vaya a la par con los niveles de seguridad y salud en la construcción. Actualmente, las normas sobre seguridad y salud en el trabajo no son fiscalizadas apropiadamente, en parte por falta de recursos humanos y desconocimiento técnico-normativo. Por otro lado, las empresas pequeñas y medianas no ven la necesidad suficiente para implementar un Sistema de Seguridad y Salud en el Trabajo, lo cual resulta ajeno al importante crecimiento del sector. El presente trabajo titulado “Sistema de Gestión de Seguridad y Salud Ocupacional para pequeñas y medianas empresas del sector construcción en obras de edificación de Lima Metropolitana” se resume en la creación de una propuesta, en base a lineamientos internacionales como la OHSAS 18001 y normativas nacionales como el DS-009-2005-TR, de un sistema de seguridad y salud en el trabajo a nivel de gestión. El Reglamento de Seguridad y Salud en el Trabajo (DS-009-2005-TR) indica la necesidad de utilizar un sistema para gestionar la prevención de riesgos en el ambiente laboral, en cualquier tipo de trabajo. Dicho Reglamento, sólo indica los requisitos que debe cumplir el sistema y no especifica cómo elaborarlo. El presente sistema intenta complementar la norma desarrollando un conjunto de procedimientos ordenados por etapa de gestión (como indica la OHSAS 18001): inicio, planificación, implementación, verificación y revisión. Este Sistema pretende ser la solución para reducir la probabilidad de que un peligro se materialice y sea generador de daños a las personas, equipos y al ambiente, a su vez, garantizando el cumplimiento de normativas y reglamentos nacionales.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Zácari Ramos, Julio César', 'Sabogal Rosas, José Luis']",[],['Sistema de gestión de proyectos sociales'],"Los accidentes mortales ocurridos recientemente en ciertas obras de edificación en la ciudad de Lima han hecho que, tras las pérdidas, las empresas, autoridades y los propios obreros reflexionen sobre la necesidad de trabajar de forma segura. La muerte de estas personas pudo haber sido evitada cumpliendo con las buenas prácticas constructivas. En general, cualquier tipo de accidente ocasiona lesiones personales, daños ambientales, daños materiales e interrupción de procesos y, por ende, pérdidas económicas y de imagen de la empresa.
Considerando la crisis mundial económica,  se espera un crecimiento en el sector construcción del 12% para el 2009. Se debe tratar de buscar la manera de que este crecimiento vaya a la par con los niveles de seguridad y salud en la construcción. Actualmente, las normas sobre seguridad y salud en el trabajo no son fiscalizadas apropiadamente, en parte por falta de recursos humanos y desconocimiento técnico-normativo. Por otro lado, las empresas pequeñas y medianas no ven la necesidad suficiente para implementar un Sistema de Seguridad y Salud en el Trabajo, lo cual resulta ajeno al importante crecimiento del sector.
El presente trabajo titulado “Sistema de Gestión de Seguridad y Salud Ocupacional para pequeñas y medianas empresas del sector construcción en obras de edificación de Lima Metropolitana” se resume en la creación de una propuesta, en base a lineamientos internacionales como la OHSAS 18001 y normativas nacionales como el DS-009-2005-TR, de un sistema de seguridad y salud en el trabajo a nivel de gestión. El Reglamento de Seguridad y Salud en el Trabajo (DS-009-2005-TR) indica la necesidad de utilizar un sistema para gestionar la prevención de riesgos en el ambiente laboral, en cualquier tipo de trabajo. Dicho Reglamento, sólo indica los requisitos que debe cumplir el sistema y no especifica cómo elaborarlo. El presente sistema intenta complementar la norma desarrollando un conjunto de procedimientos ordenados por etapa de gestión (como indica la OHSAS 18001): inicio, planificación, implementación, verificación y revisión. Este Sistema pretende ser la solución para reducir la probabilidad de que un peligro se materialice y sea generador de daños a las personas, equipos y al ambiente, a su vez, garantizando el cumplimiento de normativas y reglamentos nacionales.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Ramírez Rodríguez, Gian Carlo', 'Bazalar Herrera, Roxana']",[],['Sistema de gestión de información para un Colegio Profesional Departamental'],"El proyecto desarrolla la implementación de un Sistema de Gestión de Información para Colegios Profesionales Departamentales del Perú. Para el presente trabajo se ha elegido como objeto de estudio el Colegio de Contadores Públicos De Lima, el cual está conformado de los módulos de registros e inscripciones, cuenta corriente, facturación, bienestar social, capacitación y elecciones.
Para tal efecto divide el contenido del trabajo en siete grandes bloques:
Fundamentación teórica, incluye el detalle del objeto de estudio, el campo de acción, la descripción de las reglas del negocio, la situación problemática y los problemas a resolver.  Propuesta de Solución, incluye los objetivos, los beneficios del proyecto, descripción de las soluciones encontradas y la evaluación de la mejor solución. Modelado del negocio, abarca el modelo de casos de uso del negocio, la realización de los casos de uso del negocio, el diagrama de actividades y el modelo de análisis del negocio. Administración del Proyecto, comprende la presentación del cronograma de ejecución del proyecto y el WBS (Work Breakdown Structure).  Requerimientos, incluye la especificación de los requerimientos de software, el modelo de casos de uso del sistema, la realización de los casos de uso del sistema, el modelo conceptual y el prototipo del sistema.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Arce Zárate, César']",[],['Sistema informático para la gestión del aseguramiento de la calidad educativa en una institución de educación superior'],"El presente proyecto consiste en el desarrollo e implementación de un Sistema de Gestión del Aseguramiento de la Calidad Educativa en una Institución de Educación Superior. La institución educativa tiene la necesidad de mejorar el proceso del aseguramiento de la calidad educativa como parte del proceso de mejora continua, el cual consta de tres etapas: medición, evaluación y acciones de mejora. Dentro de la propuesta de mejora se ha establecido la adquisición de un sistema informático que le permita a la dirección tomar decisiones gerenciales apropiadas basadas en información pertinente y veraz del proceso formativo de los estudiantes. Como parte del contenido del presente trabajo, se incluye una primera etapa que incluye la investigación teórica del tema con el objetivo de enmarcar y ampliar los conceptos que refuerzan y dan sustento a este estudio, así mismo, se realiza la propuesta de solución indicando el alcance y los beneficios a obtener con el mismo. De la misma manera, se ha modelado el negocio y se ha identificado los requerimientos funcionales y no funcionales que deberá de satisfacer el sistema propuesto. En la siguiente etapa se ha definido la arquitectura del software que se utilizará para desarrollar los diversos componentes del sistema propuesto que deberán de satisfacer los requisitos identificados en la etapa anterior. Finalmente, se incluye la administración del proyecto utilizando herramientas de gestión de proyectos como el WBS, definiendo el estudio de factibilidad, el cronograma de ejecución y las constancias que evidencian el trabajo realizado.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Bautista Palomino, Orlando', 'Heredia Vilca, William Jesús']",[],['Sistema de gestión de costos de producción'],"El tema del presente proyecto tiene como finalidad analizar, desarrollar e implementar un sistema informático que apoye la gestión de costos de producción de la empresa Boyles Bros Diamantina S.A. Boyles Bros Diamantina S.A. es una empresa dedica a la producción de brocas, diamantinas y accesorios de perforación de suelos para la minería. En la actualidad la empresa no cuenta con un sistema informático que le permita la gestión de obtención de los costos reales y en línea de producción. La empresa cuenta con otros sistemas informáticos como inventarios, compras, producción, recursos humanos y contabilidad. El objetivo general del presente proyecto es desarrollar un sistema informático que permita dar seguimiento a la gestión de los costos de producción. El sistema debe dar solución a la obtención y cálculo de los costos de producción y a brindar indicadores para mantener la eficiencia y eficacia de la gestión de costos de producción. El presente trabajo consta de siete capítulos, el primero describe la empresa, sus principales procesos y la fundamentación teórica del proyecto, en el segundo se describe propuesta de solución, objetivos y beneficios de la misma, en el tercer capítulo se modela el negocio y sus reglas, en el cuarto capítulo de describen los requerimientos del sistema y se muestra el prototipo inicial del sistema, en el quinto se describe el Project chárter, el cronograma y ejecución del proyecto y el WBS y en el sexto la Arquitectura en la cual se soporta el sistema y el último capítulo las gestión de pruebas. Se espera del presente proyecto brindar una solución a Boyles Bros Diamantina S.A. en el cálculo y gestión de los costos de producción con un sistema informático rápido y eficiente que ayude a la toma de decisiones en torno a temas de producción, establecimiento de precios, entre otros.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Vilcapoma Soto, Fanny', 'Flores Chura, José']",[],['Sistema para gestionar exportaciones marítimas en un terminal de Almacenamiento de una empresa dedicada al Comercio exterior'],"El presente documento contiene el desarrollo de un sistema para gestionar las exportaciones marítimas, desde el ingreso hasta el embarque de la mercancía, en una empresa dedicada al comercio exterior. El proyecto consta de cinco capítulos: El primero es la fundamentación teórica y contiene el marco teórico, el objeto de estudio, la descripción del campo de acción, un análisis crítico de los problemas de la organización estudiada y, por último, se presentan las conclusiones. El segundo capítulo es la propuesta de solución. Esta propuesta comprende el objetivo general y los objetivos específicos del proyecto, los indicadores de logro de objetivos, los beneficios esperados y por último, un análisis crítico de las otras soluciones existentes en el mercado. El tercer capítulo corresponde al Modelado del Negocio y comprende el modelo de casos de uso del negocio, donde se definen los actores y casos de uso del negocio; la realización de los casos de uso del negocio, donde se especifica y realiza el diagrama de actividades de cada caso de uso del negocio; el modelo de análisis del negocio, en el cual se definen los trabajadores del negocio y el diagrama de clases del negocio.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Gallardo Prada, Álex César']",[],"['Sistema para el proceso de detracciones y retenciones BSP y CASS en el Perú y, generación del PDT 3540']","El presente trabajo tiene como finalidad desarrollar e implementar en toda sus etapas una solución automatizada para el proceso de detracciones y retenciones BSP (Plan de liquidación para aerolíneas comerciales) y CASS (Plan de liquidación para aerolíneas de carga) de las aerolíneas en el Perú y que además permita realizar la generación automática del PDT 3540 para las aerolíneas que forman parte del plan BSP, con la finalidad de que la información generada por estos procesos pueda integrarse en otros sistemas globalizadores. Este proceso le permitirá, consistentemente, una reducción de costos operativos y sobretodo un mayor y mejor dinamismo en la gestión de detracciones y retenciones BSP y CASS de las aerolíneas en el Perú. El primer capítulo permite situarnos en la fundamentación teórica referida al contexto del tema. El segundo capítulo desarrolla el tema de la solución propuesta. Para ello inicia exponiendo el objetivo general y los específicos, junto con la respectiva fundamentación y los indicadores que permitan identificar los hitos de avance alcanzados. El tercer capítulo se refiere al modelado de negocio, describiendo la lista de los actores del negocio, del diagrama de casos de uso de negocio, con las respectivas especificaciones de los casos de uso de negocio implicados en el proyecto, los diagramas de actividades y la lista de actividades a automatizar. El cuarto capítulo se refiere a los requerimientos funcionales y no funcionales del sistema, en él se muestra los casos de uso de sistema identificados, además de sus respectivas especificaciones. El quinto capítulo se refiere a la arquitectura de software en donde se detallará la construcción de la solución propuesta.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Benites Dávila, Arturo', 'Campos Ferreyra, Jes?s']",[],['Administraci?n de estados de cuenta de naves'],El trabajo aborda la administración de estados de cuenta de naves,2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Fuertes Cataño, Ricardo Homero', 'Jacobini Sacchetti, Roberto Luis Andrés']",[],['Sistema experto para el diagnóstico de problemas de sistemas informáticos'],"El presente trabajo se basa en la aplicación de sistemas expertos para apoyar a un usuario de un producto de software en la identificación de la naturaleza real de la consulta, problema o requerimiento (incidente), con la finalidad de proponer a dicho usuario una solución, sin la intervención directa de personal calificado en el producto de software. La atención al incidente es consecuencia de un contrato de soporte derivado de la venta de un producto de software. El resultado de la atención puede derivar en una mejora al producto para futuras versiones o el inicio de un proyecto para proveer de funcionalidad complementaria a un determinado cliente. En este contexto, el uso de un sistema para apoyar la ejecución de la obligación con el cliente, producto del contrato de mantenimiento, resulta de especial interés para toda empresa dedicada a la venta de productos o soluciones de software. El objetivo principal del proyecto es apoyar la identificación de la naturaleza real del incidente, con la finalidad de proponer al usuario una solución sin la intervención directa de personal calificado en el producto de software.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['García Farje, Juan Manuel', 'Uribe Galjuf, Pamela Socorro']",[],['Sistema de gestión a pases de producción'],"El presente trabajo consiste en el desarrollo e implementación de una herramienta de automatización de los procesos de Gestión de Cambios de Producción de software en una empresa de Retail que va desde la generación de un requerimiento de cambio, hasta su puesta en producción. El sistema permitirá también la asignación correcta de tiempos y recursos para el control de calidad1 de una manera eficiente, asimismo facilitará al personal de control de calidad el control y seguimiento detallado de las pruebas. Todo ello servirá para la toma de decisiones, propia del área de Sistemas, a nivel gerencial de manera efectiva y oportuna. Se desarrollará el sistema basado en tecnología de punta como los workflows2 para el rediseño de flujos de procesos y los sistemas de inteligencia de negocio que soportan la toma de decisiones.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
"['Contreras Oré, Ricardo Marvin', 'Oshiro Shimabukuro, Andy']",[],['Sistema para la gestión de la atención médica a domicilio'],"El presente proyecto profesional consiste en el desarrollo de un sistema para la gestión de las atenciones médicas a domicilio de la empresa Doctor+ que permitirá agilizar y
optimizar sus procesos, mejorar la toma de decisiones y contribuir con el cumplimiento de sus estrategias relacionadas con el servicio al cliente. El proyecto será desarrollado siguiendo los lineamientos de la metodología que propone el Proceso Unificado Rational y los estándares de UML. A continuación, se describirá brevemente el contenido de cada capítulo que conforma el documento de proyecto. Capítulo 1: Fundamentación teórica, se analizan los conceptos generales, el objeto de
estudio y sus procesos principales, el campo de acción y sus procesos del negocio, las reglas de negocios y los problemas a resolver.",2013-03-19,Universidad Peruana de Ciencias Aplicadas (UPC),['Ingeniero de Sistemas']
